index,localhour,use,humidity,celsius
232019,2018-09-15 14:00:00,0.602,0.66,20.91666666666667
232020,2018-09-15 15:00:00,0.618,0.68,20.46111111111111
232021,2018-09-15 16:00:00,0.607,0.68,20.083333333333336
232022,2018-09-15 17:00:00,0.589,0.68,19.799999999999997
232023,2018-09-15 18:00:00,0.5539999999999999,0.71,19.333333333333332
232024,2018-09-15 19:00:00,0.65,0.69,19.477777777777778
232025,2018-09-15 20:00:00,0.797,0.71,19.394444444444442
232026,2018-09-15 21:00:00,0.762,0.69,19.02777777777778
232027,2018-09-15 22:00:00,0.7959999999999999,0.66,20.11111111111111
232028,2018-09-15 23:00:00,2.521,0.58,22.144444444444446
232029,2018-09-16 00:00:00,2.28,0.49,24.983333333333334
232030,2018-09-16 01:00:00,1.139,0.4,27.31111111111111
232031,2018-09-16 02:00:00,0.672,0.38,28.194444444444443
232032,2018-09-16 03:00:00,0.71,0.36,29.18333333333333
232033,2018-09-16 04:00:00,1.469,0.33,29.850000000000005
232034,2018-09-16 05:00:00,2.319,0.34,29.75
232035,2018-09-16 06:00:00,0.68,0.35,29.188888888888894
232036,2018-09-16 07:00:00,0.688,0.4,28.277777777777782
232037,2018-09-16 08:00:00,0.684,0.46,26.694444444444443
232038,2018-09-16 09:00:00,0.623,0.54,24.75
232039,2018-09-16 10:00:00,0.634,0.63,23.099999999999998
232040,2018-09-16 11:00:00,0.63,0.67,22.16666666666667
232041,2018-09-16 12:00:00,0.6809999999999999,0.68,21.522222222222222
232042,2018-09-16 13:00:00,0.7290000000000001,0.7,21.116666666666667
232043,2018-09-16 14:00:00,0.7090000000000001,0.72,20.605555555555558
232044,2018-09-16 15:00:00,0.6559999999999999,0.73,20.20555555555556
232045,2018-09-16 16:00:00,0.696,0.73,19.961111111111116
232046,2018-09-16 17:00:00,0.647,0.72,19.60555555555556
232047,2018-09-16 18:00:00,0.574,0.75,19.188888888888894
232048,2018-09-16 19:00:00,0.973,0.72,18.899999999999995
232049,2018-09-16 20:00:00,1.001,0.73,18.555555555555557
232050,2018-09-16 21:00:00,0.9279999999999999,0.72,18.61111111111111
232051,2018-09-16 22:00:00,1.244,0.64,20.977777777777778
232052,2018-09-16 23:00:00,1.185,0.54,23.61111111111111
232053,2018-09-17 00:00:00,1.003,0.47,25.688888888888886
232054,2018-09-17 01:00:00,0.675,0.43,27.17222222222222
232055,2018-09-17 02:00:00,1.004,0.37,28.733333333333334
232056,2018-09-17 03:00:00,0.6859999999999999,0.35,29.444444444444443
232057,2018-09-17 04:00:00,1.649,0.36,29.688888888888886
232058,2018-09-17 05:00:00,1.081,0.36,29.422222222222217
232059,2018-09-17 06:00:00,0.619,0.36,29.066666666666663
232060,2018-09-17 07:00:00,0.636,0.36,28.400000000000002
232061,2018-09-17 08:00:00,0.634,0.41,26.811111111111114
232062,2018-09-17 09:00:00,0.632,0.49,24.227777777777778
232063,2018-09-17 10:00:00,0.614,0.57,22.872222222222224
232064,2018-09-17 11:00:00,0.605,0.6,22.016666666666666
232065,2018-09-17 12:00:00,0.628,0.63,21.483333333333334
232066,2018-09-17 13:00:00,0.737,0.65,20.933333333333337
232067,2018-09-17 14:00:00,0.727,0.67,20.450000000000003
232068,2018-09-17 15:00:00,0.561,0.67,19.961111111111116
232069,2018-09-17 16:00:00,0.561,0.67,19.577777777777776
232070,2018-09-17 17:00:00,0.57,0.67,19.333333333333332
232071,2018-09-17 18:00:00,0.5870000000000001,0.67,18.86666666666666
232072,2018-09-17 19:00:00,0.585,0.65,18.855555555555554
232073,2018-09-17 20:00:00,0.552,0.65,18.82222222222222
232074,2018-09-17 21:00:00,0.563,0.65,18.54444444444444
232075,2018-09-17 22:00:00,0.595,0.56,20.97222222222222
232076,2018-09-17 23:00:00,0.594,0.47,23.727777777777774
232077,2018-09-18 00:00:00,0.612,0.4,25.98888888888889
232078,2018-09-18 01:00:00,1.8940000000000001,0.37,27.43333333333333
232079,2018-09-18 02:00:00,0.86,0.35,28.583333333333332
232080,2018-09-18 03:00:00,1.591,0.36,29.133333333333333
232081,2018-09-18 04:00:00,1.288,0.34,29.41111111111111
232082,2018-09-18 05:00:00,0.6509999999999999,0.33,29.38888888888889
232083,2018-09-18 06:00:00,0.622,0.33,29.011111111111113
232084,2018-09-18 07:00:00,0.618,0.37,27.849999999999998
232085,2018-09-18 08:00:00,0.611,0.42,26.261111111111106
232086,2018-09-18 09:00:00,0.603,0.51,24.02777777777778
232087,2018-09-18 10:00:00,0.601,0.59,22.416666666666664
232088,2018-09-18 11:00:00,0.6,0.62,21.488888888888894
232089,2018-09-18 12:00:00,0.608,0.65,20.66111111111111
232090,2018-09-18 13:00:00,0.691,0.66,20.038888888888884
232091,2018-09-18 14:00:00,0.816,0.67,19.416666666666668
232092,2018-09-18 15:00:00,1.037,0.66,18.966666666666665
232093,2018-09-18 16:00:00,0.747,0.67,18.41111111111111
232094,2018-09-18 17:00:00,0.622,0.69,17.916666666666668
232095,2018-09-18 18:00:00,0.623,0.69,17.33888888888889
232096,2018-09-18 19:00:00,0.622,0.64,17.266666666666666
232097,2018-09-18 20:00:00,0.628,0.65,16.783333333333335
232098,2018-09-18 21:00:00,0.627,0.64,16.87222222222222
232099,2018-09-18 22:00:00,0.617,0.55,19.33888888888889
232100,2018-09-18 23:00:00,0.73,0.45,22.45555555555556
232101,2018-09-19 00:00:00,1.557,0.41,24.488888888888887
232102,2018-09-19 01:00:00,1.415,0.38,25.97222222222222
232103,2018-09-19 02:00:00,1.187,0.36,27.444444444444446
232104,2018-09-19 03:00:00,1.22,0.33,28.72222222222222
232105,2018-09-19 04:00:00,2.237,0.34,29.022222222222222
232106,2018-09-19 05:00:00,0.619,0.37,28.42777777777778
232107,2018-09-19 06:00:00,0.593,0.39,27.77777777777778
232108,2018-09-19 07:00:00,0.578,0.45,26.29444444444444
232109,2018-09-19 08:00:00,0.574,0.5,24.644444444444446
232110,2018-09-19 09:00:00,0.5710000000000001,0.6,22.461111111111116
232111,2018-09-19 10:00:00,0.573,0.68,21.03888888888889
232112,2018-09-19 11:00:00,0.573,0.71,20.227777777777774
232113,2018-09-19 12:00:00,0.597,0.74,19.316666666666663
232114,2018-09-19 13:00:00,0.677,0.75,18.87777777777778
232115,2018-09-19 14:00:00,0.665,0.76,18.72222222222222
232116,2018-09-19 15:00:00,0.57,0.76,18.444444444444443
232117,2018-09-19 16:00:00,0.569,0.76,18.249999999999996
232118,2018-09-19 17:00:00,0.5720000000000001,0.77,18.077777777777783
232119,2018-09-19 18:00:00,0.57,0.75,17.922222222222224
232120,2018-09-19 19:00:00,0.57,0.73,18.000000000000004
232121,2018-09-19 20:00:00,0.5720000000000001,0.74,17.58888888888889
232122,2018-09-19 21:00:00,0.575,0.73,17.31666666666667
232123,2018-09-19 22:00:00,0.574,0.68,18.35
232124,2018-09-19 23:00:00,0.643,0.58,20.533333333333328
232125,2018-09-20 00:00:00,1.6880000000000002,0.5,22.666666666666668
232126,2018-09-20 01:00:00,1.079,0.47,24.061111111111114
232127,2018-09-20 02:00:00,0.713,0.43,25.799999999999997
232128,2018-09-20 03:00:00,0.925,0.4,26.700000000000003
232129,2018-09-20 04:00:00,1.516,0.4,27.16111111111111
232130,2018-09-20 05:00:00,0.647,0.41,26.90555555555556
232131,2018-09-20 06:00:00,0.619,0.43,26.17777777777778
232132,2018-09-20 07:00:00,0.5870000000000001,0.44,25.700000000000003
232133,2018-09-20 08:00:00,0.6,0.53,23.950000000000003
232134,2018-09-20 09:00:00,0.62,0.64,21.422222222222224
232135,2018-09-20 10:00:00,0.619,0.72,19.894444444444446
232136,2018-09-20 11:00:00,0.584,0.75,19.177777777777774
232137,2018-09-20 12:00:00,0.617,0.76,18.727777777777774
232138,2018-09-20 13:00:00,0.687,0.77,18.299999999999997
232139,2018-09-20 14:00:00,0.745,0.78,18.02777777777778
232140,2018-09-20 15:00:00,0.6559999999999999,0.78,17.800000000000004
232141,2018-09-20 16:00:00,0.565,0.79,17.82777777777778
232142,2018-09-20 17:00:00,0.602,0.78,17.950000000000003
232143,2018-09-20 18:00:00,0.584,0.79,17.788888888888884
232144,2018-09-20 19:00:00,0.557,0.79,17.927777777777774
232145,2018-09-20 20:00:00,0.5710000000000001,0.79,18.005555555555553
232146,2018-09-20 21:00:00,0.59,0.78,17.994444444444444
232147,2018-09-20 22:00:00,0.584,0.77,18.53888888888889
232148,2018-09-20 23:00:00,0.877,0.72,19.866666666666667
232149,2018-09-21 00:00:00,0.589,0.65,21.488888888888894
232150,2018-09-21 01:00:00,0.6829999999999999,0.6,22.927777777777774
232151,2018-09-21 02:00:00,0.951,0.57,23.87777777777778
232152,2018-09-21 03:00:00,0.963,0.56,23.988888888888894
232153,2018-09-21 04:00:00,0.889,0.55,24.377777777777776
232154,2018-09-21 05:00:00,0.742,0.54,24.427777777777777
232155,2018-09-21 06:00:00,0.669,0.55,24.222222222222218
232156,2018-09-21 07:00:00,0.685,0.57,23.37222222222222
232157,2018-09-21 08:00:00,0.675,0.62,22.027777777777782
232158,2018-09-21 09:00:00,0.6459999999999999,0.68,20.244444444444444
232159,2018-09-21 10:00:00,0.6609999999999999,0.74,19.07222222222222
232160,2018-09-21 11:00:00,0.657,0.76,18.616666666666667
232161,2018-09-21 12:00:00,0.648,0.77,18.188888888888886
232162,2018-09-21 13:00:00,0.667,0.78,17.694444444444443
232163,2018-09-21 14:00:00,0.679,0.79,17.344444444444445
232164,2018-09-21 15:00:00,0.6,0.79,17.09444444444445
232165,2018-09-21 16:00:00,0.596,0.79,16.79444444444444
232166,2018-09-21 17:00:00,0.625,0.79,16.455555555555556
232167,2018-09-21 18:00:00,0.662,0.79,16.3
232168,2018-09-21 19:00:00,0.594,0.79,16.038888888888888
232169,2018-09-21 20:00:00,0.593,0.79,15.977777777777776
232170,2018-09-21 21:00:00,0.5660000000000001,0.79,16.216666666666665
232171,2018-09-21 22:00:00,0.555,0.78,17.533333333333335
232172,2018-09-21 23:00:00,0.588,0.7,19.65555555555555
232173,2018-09-22 00:00:00,0.5920000000000001,0.63,21.555555555555557
232174,2018-09-22 01:00:00,0.835,0.58,23.238888888888887
232175,2018-09-22 02:00:00,0.77,0.53,24.899999999999995
232176,2018-09-22 03:00:00,0.83,0.47,26.622222222222224
232177,2018-09-22 04:00:00,0.841,0.45,27.17222222222222
232178,2018-09-22 05:00:00,0.6809999999999999,0.46,27.138888888888886
232179,2018-09-22 06:00:00,0.606,0.48,26.561111111111114
232180,2018-09-22 07:00:00,0.628,0.51,25.85555555555556
232181,2018-09-22 08:00:00,0.624,0.55,24.694444444444443
232182,2018-09-22 09:00:00,0.586,0.63,22.52777777777778
232183,2018-09-22 10:00:00,0.597,0.69,21.399999999999995
232184,2018-09-22 11:00:00,0.621,0.71,20.78333333333333
232185,2018-09-22 12:00:00,0.588,0.73,20.372222222222224
232186,2018-09-22 13:00:00,0.545,0.73,19.988888888888894
232187,2018-09-22 14:00:00,0.58,0.75,19.572222222222226
232188,2018-09-22 15:00:00,0.696,0.76,19.311111111111114
232189,2018-09-22 16:00:00,0.657,0.76,18.988888888888894
232190,2018-09-22 17:00:00,0.625,0.78,18.711111111111116
232191,2018-09-22 18:00:00,0.677,0.78,18.583333333333332
232192,2018-09-22 19:00:00,0.599,0.79,18.327777777777776
232193,2018-09-22 20:00:00,0.5589999999999999,0.79,18.433333333333337
232194,2018-09-22 21:00:00,0.747,0.8,18.116666666666667
232195,2018-09-22 22:00:00,0.865,0.75,19.694444444444443
232196,2018-09-22 23:00:00,0.73,0.6,23.294444444444448
232197,2018-09-23 00:00:00,0.581,0.5,26.016666666666666
232198,2018-09-23 01:00:00,0.696,0.46,27.227777777777778
232199,2018-09-23 02:00:00,0.747,0.44,28.394444444444446
232200,2018-09-23 03:00:00,0.745,0.44,28.65555555555555
232201,2018-09-23 04:00:00,0.763,0.46,28.666666666666668
232202,2018-09-23 05:00:00,0.8109999999999999,0.49,27.977777777777778
232203,2018-09-23 06:00:00,0.765,0.48,27.744444444444444
232204,2018-09-23 07:00:00,0.615,0.51,26.877777777777776
232205,2018-09-23 08:00:00,0.607,0.59,24.922222222222224
232206,2018-09-23 09:00:00,0.61,0.67,22.955555555555552
232207,2018-09-23 10:00:00,0.621,0.71,21.888888888888893
232208,2018-09-23 11:00:00,0.621,0.74,21.32222222222222
232209,2018-09-23 12:00:00,0.653,0.77,20.816666666666666
232210,2018-09-23 13:00:00,0.647,0.77,20.52777777777778
232211,2018-09-23 14:00:00,0.624,0.78,20.149999999999995
232212,2018-09-23 15:00:00,0.792,0.79,19.81666666666667
232213,2018-09-23 16:00:00,0.991,0.8,19.688888888888886
232214,2018-09-23 17:00:00,0.757,0.79,19.549999999999997
232215,2018-09-23 18:00:00,0.603,0.8,19.183333333333334
232216,2018-09-23 19:00:00,0.562,0.8,18.977777777777774
232217,2018-09-23 20:00:00,0.945,0.82,18.977777777777774
232218,2018-09-23 21:00:00,1.301,0.8,19.08888888888889
232219,2018-09-23 22:00:00,1.145,0.78,19.761111111111106
232220,2018-09-23 23:00:00,0.753,0.75,20.59444444444444
232221,2018-09-24 00:00:00,0.633,0.72,21.63888888888889
232222,2018-09-24 01:00:00,0.7490000000000001,0.65,23.461111111111116
232223,2018-09-24 02:00:00,0.752,0.58,25.083333333333336
232224,2018-09-24 03:00:00,0.9109999999999999,0.54,26.20555555555556
232225,2018-09-24 04:00:00,0.922,0.55,25.894444444444446
232226,2018-09-24 05:00:00,0.65,0.57,25.316666666666663
232227,2018-09-24 06:00:00,0.647,0.59,24.422222222222217
232228,2018-09-24 07:00:00,0.665,0.62,23.56111111111111
232229,2018-09-24 08:00:00,0.644,0.66,22.15555555555555
232230,2018-09-24 09:00:00,0.618,0.73,20.450000000000003
232231,2018-09-24 10:00:00,0.664,0.77,19.47222222222222
232232,2018-09-24 11:00:00,0.654,0.78,19.08888888888889
232233,2018-09-24 12:00:00,0.7609999999999999,0.79,18.905555555555555
232234,2018-09-24 13:00:00,0.7929999999999999,0.79,18.788888888888884
232235,2018-09-24 14:00:00,0.8370000000000001,0.8,18.711111111111116
232236,2018-09-24 15:00:00,0.5539999999999999,0.81,18.577777777777776
232237,2018-09-24 16:00:00,0.595,0.81,18.549999999999997
232238,2018-09-24 17:00:00,0.5920000000000001,0.81,18.477777777777778
232239,2018-09-24 18:00:00,0.5479999999999999,0.81,18.42222222222222
232240,2018-09-24 19:00:00,0.575,0.81,18.366666666666667
232241,2018-09-24 20:00:00,0.59,0.79,18.366666666666667
232242,2018-09-24 21:00:00,0.57,0.79,18.34444444444444
232243,2018-09-24 22:00:00,0.552,0.81,18.255555555555556
232244,2018-09-24 23:00:00,0.595,0.82,18.200000000000003
232245,2018-09-25 00:00:00,0.7070000000000001,0.81,18.511111111111106
232246,2018-09-25 01:00:00,1.01,0.78,19.21666666666667
232247,2018-09-25 02:00:00,1.02,0.75,19.922222222222224
232248,2018-09-25 03:00:00,0.9790000000000001,0.72,20.544444444444448
232249,2018-09-25 04:00:00,0.909,0.68,21.288888888888884
232250,2018-09-25 05:00:00,0.784,0.67,21.450000000000003
232251,2018-09-25 06:00:00,0.583,0.66,21.31666666666667
232252,2018-09-25 07:00:00,0.588,0.68,20.866666666666667
232253,2018-09-25 08:00:00,0.602,0.71,19.944444444444446
232254,2018-09-25 09:00:00,0.568,0.75,18.87777777777778
232255,2018-09-25 10:00:00,0.564,0.77,18.505555555555556
232256,2018-09-25 11:00:00,0.597,0.78,18.47222222222222
232257,2018-09-25 12:00:00,0.639,0.78,18.449999999999996
232258,2018-09-25 13:00:00,0.66,0.78,18.49444444444445
232259,2018-09-25 14:00:00,0.775,0.79,18.333333333333332
232260,2018-09-25 15:00:00,0.645,0.8,18.28333333333333
232261,2018-09-25 16:00:00,0.623,0.79,18.249999999999996
232262,2018-09-25 17:00:00,0.623,0.8,18.205555555555552
232263,2018-09-25 18:00:00,0.62,0.81,18.077777777777783
232264,2018-09-25 19:00:00,0.619,0.8,18.01666666666667
232265,2018-09-25 20:00:00,0.618,0.81,17.96111111111111
232266,2018-09-25 21:00:00,0.618,0.81,17.88888888888889
232267,2018-09-25 22:00:00,0.617,0.79,18.166666666666668
232268,2018-09-25 23:00:00,0.617,0.78,18.53888888888889
232269,2018-09-26 00:00:00,0.672,0.76,19.366666666666667
232270,2018-09-26 01:00:00,0.7040000000000001,0.71,20.433333333333334
232271,2018-09-26 02:00:00,0.705,0.66,21.62777777777778
232272,2018-09-26 03:00:00,0.737,0.58,23.516666666666666
232273,2018-09-26 04:00:00,0.92,0.55,24.250000000000004
232274,2018-09-26 05:00:00,0.866,0.55,24.316666666666663
232275,2018-09-26 06:00:00,0.642,0.56,23.972222222222225
232276,2018-09-26 07:00:00,0.62,0.6,23.066666666666663
232277,2018-09-26 08:00:00,0.63,0.64,21.77777777777778
232278,2018-09-26 09:00:00,0.598,0.71,20.05
232279,2018-09-26 10:00:00,0.5920000000000001,0.75,19.21111111111111
232280,2018-09-26 11:00:00,0.627,0.78,18.766666666666666
232281,2018-09-26 12:00:00,0.6709999999999999,0.79,18.466666666666665
232282,2018-09-26 13:00:00,0.862,0.78,18.394444444444446
232283,2018-09-26 14:00:00,1.093,0.79,18.249999999999996
232284,2018-09-26 15:00:00,1.0090000000000001,0.79,18.216666666666672
232285,2018-09-26 16:00:00,0.8959999999999999,0.77,18.166666666666668
232286,2018-09-26 17:00:00,0.795,0.78,18.033333333333328
232287,2018-09-26 18:00:00,0.733,0.79,18.044444444444448
232288,2018-09-26 19:00:00,0.595,0.77,18.133333333333333
232289,2018-09-26 20:00:00,0.552,0.76,18.16111111111111
232290,2018-09-26 21:00:00,0.701,0.78,18.022222222222222
232291,2018-09-26 22:00:00,0.5720000000000001,0.76,18.533333333333335
232292,2018-09-26 23:00:00,0.604,0.77,18.93888888888889
232293,2018-09-27 00:00:00,0.601,0.75,19.938888888888886
232294,2018-09-27 01:00:00,0.68,0.67,21.727777777777778
232295,2018-09-27 02:00:00,1.133,0.6,23.755555555555556
232296,2018-09-27 03:00:00,0.914,0.54,25.40555555555556
232297,2018-09-27 04:00:00,0.652,0.53,25.811111111111106
232298,2018-09-27 05:00:00,0.6729999999999999,0.56,25.533333333333328
232299,2018-09-27 06:00:00,0.6709999999999999,0.6,24.511111111111113
232300,2018-09-27 07:00:00,0.627,0.64,23.377777777777776
232301,2018-09-27 08:00:00,1.244,0.68,22.183333333333337
232302,2018-09-27 09:00:00,0.726,0.75,20.561111111111114
232303,2018-09-27 10:00:00,0.649,0.77,19.866666666666667
232304,2018-09-27 11:00:00,0.62,0.78,19.527777777777782
232305,2018-09-27 12:00:00,0.622,0.79,19.34444444444444
232306,2018-09-27 13:00:00,0.647,0.79,19.27777777777778
232307,2018-09-27 14:00:00,0.682,0.79,19.050000000000004
232308,2018-09-27 15:00:00,0.61,0.78,18.77777777777778
232309,2018-09-27 16:00:00,0.807,0.79,18.511111111111106
232310,2018-09-27 17:00:00,1.055,0.79,18.216666666666672
232311,2018-09-27 18:00:00,0.797,0.78,18.322222222222226
232312,2018-09-27 19:00:00,0.628,0.79,18.055555555555557
232313,2018-09-27 20:00:00,0.677,0.77,18.294444444444448
232314,2018-09-27 21:00:00,0.6559999999999999,0.79,18.083333333333332
232315,2018-09-27 22:00:00,0.61,0.74,19.200000000000003
232316,2018-09-27 23:00:00,0.591,0.67,20.877777777777776
232317,2018-09-28 00:00:00,0.589,0.62,22.583333333333336
232318,2018-09-28 01:00:00,0.612,0.58,24.205555555555552
232319,2018-09-28 02:00:00,1.194,0.53,26.18333333333333
232320,2018-09-28 03:00:00,0.9670000000000001,0.46,27.988888888888887
232321,2018-09-28 04:00:00,0.718,0.45,28.688888888888886
232322,2018-09-28 05:00:00,0.784,0.48,28.072222222222223
232323,2018-09-28 06:00:00,0.629,0.52,27.011111111111113
232324,2018-09-28 07:00:00,0.596,0.55,25.961111111111116
232325,2018-09-28 08:00:00,0.611,0.59,24.850000000000005
232326,2018-09-28 09:00:00,0.62,0.7,22.16666666666667
232327,2018-09-28 10:00:00,0.617,0.73,21.27777777777778
232328,2018-09-28 11:00:00,0.5760000000000001,0.76,20.544444444444448
232329,2018-09-28 12:00:00,0.555,0.79,19.95
232330,2018-09-28 13:00:00,0.5870000000000001,0.8,19.627777777777776
232331,2018-09-28 14:00:00,0.583,0.8,19.461111111111112
232332,2018-09-28 15:00:00,0.5720000000000001,0.81,19.244444444444444
232333,2018-09-28 16:00:00,0.606,0.83,19.00555555555555
232334,2018-09-28 17:00:00,0.813,0.82,18.93333333333333
232335,2018-09-28 18:00:00,0.6829999999999999,0.81,18.93888888888889
232336,2018-09-28 19:00:00,0.698,0.83,18.727777777777774
232337,2018-09-28 20:00:00,0.625,0.82,18.68333333333333
232338,2018-09-28 21:00:00,0.629,0.8,18.811111111111114
232339,2018-09-28 22:00:00,0.6559999999999999,0.75,19.455555555555552
232340,2018-09-28 23:00:00,0.672,0.69,20.97222222222222
232341,2018-09-29 00:00:00,0.6659999999999999,0.63,22.82222222222222
232342,2018-09-29 01:00:00,0.767,0.58,24.427777777777777
232343,2018-09-29 02:00:00,0.737,0.58,24.616666666666667
232344,2018-09-29 03:00:00,0.769,0.56,25.04444444444444
232345,2018-09-29 04:00:00,0.629,0.54,25.383333333333333
232346,2018-09-29 05:00:00,0.645,0.55,24.850000000000005
232347,2018-09-29 06:00:00,0.636,0.49,26.233333333333334
232348,2018-09-29 07:00:00,0.642,0.45,26.605555555555554
232349,2018-09-29 08:00:00,0.664,0.47,25.46111111111111
232350,2018-09-29 09:00:00,0.644,0.56,22.649999999999995
232351,2018-09-29 10:00:00,0.621,0.64,20.944444444444443
232352,2018-09-29 11:00:00,0.636,0.71,19.90555555555555
232353,2018-09-29 12:00:00,0.6459999999999999,0.75,19.261111111111113
232354,2018-09-29 13:00:00,0.6559999999999999,0.75,18.93333333333333
232355,2018-09-29 14:00:00,0.574,0.77,18.87222222222222
232356,2018-09-29 15:00:00,0.7140000000000001,0.77,18.77777777777778
232357,2018-09-29 16:00:00,0.662,0.79,18.5
232358,2018-09-29 17:00:00,0.563,0.79,18.466666666666665
232359,2018-09-29 18:00:00,0.5579999999999999,0.78,18.449999999999996
232360,2018-09-29 19:00:00,0.575,0.77,18.56111111111111
232361,2018-09-29 20:00:00,0.698,0.77,18.35
232362,2018-09-29 21:00:00,0.5760000000000001,0.78,18.200000000000003
232363,2018-09-29 22:00:00,0.594,0.74,19.250000000000004
232364,2018-09-29 23:00:00,0.687,0.68,20.711111111111112
232365,2018-09-30 00:00:00,0.7090000000000001,0.6,22.54444444444444
232366,2018-09-30 01:00:00,0.7,0.53,24.549999999999997
232367,2018-09-30 02:00:00,1.0,0.47,26.027777777777775
232368,2018-09-30 03:00:00,0.98,0.45,26.750000000000004
232369,2018-09-30 04:00:00,0.894,0.42,27.76666666666667
232370,2018-09-30 05:00:00,0.6559999999999999,0.43,27.577777777777776
232371,2018-09-30 06:00:00,0.662,0.43,27.11111111111111
232372,2018-09-30 07:00:00,0.6609999999999999,0.48,25.866666666666667
232373,2018-09-30 08:00:00,0.624,0.52,24.450000000000003
232374,2018-09-30 09:00:00,0.606,0.6,22.37777777777778
232375,2018-09-30 10:00:00,0.602,0.65,21.327777777777776
232376,2018-09-30 11:00:00,0.605,0.67,20.677777777777777
232377,2018-09-30 12:00:00,0.6509999999999999,0.69,20.194444444444443
232378,2018-09-30 13:00:00,0.6990000000000001,0.7,19.894444444444446
232379,2018-09-30 14:00:00,0.585,0.73,19.511111111111113
232380,2018-09-30 15:00:00,0.59,0.74,19.188888888888894
232381,2018-09-30 16:00:00,0.677,0.75,19.172222222222224
232382,2018-09-30 17:00:00,0.743,0.76,18.88888888888889
232383,2018-09-30 18:00:00,0.625,0.78,18.616666666666667
232384,2018-09-30 19:00:00,0.6,0.77,18.56666666666667
232385,2018-09-30 20:00:00,0.613,0.77,18.555555555555557
232386,2018-09-30 21:00:00,0.5870000000000001,0.77,18.572222222222226
232387,2018-09-30 22:00:00,0.58,0.7,20.433333333333334
232388,2018-09-30 23:00:00,0.7879999999999999,0.59,23.549999999999997
232389,2018-10-01 00:00:00,0.867,0.48,26.927777777777777
232390,2018-10-01 01:00:00,0.898,0.43,28.605555555555554
232391,2018-10-01 02:00:00,0.654,0.41,29.383333333333333
232392,2018-10-01 03:00:00,0.7829999999999999,0.41,29.711111111111116
232393,2018-10-01 04:00:00,0.7959999999999999,0.44,29.038888888888884
232394,2018-10-01 05:00:00,0.6940000000000001,0.45,28.672222222222224
232395,2018-10-01 06:00:00,0.669,0.48,27.62777777777778
232396,2018-10-01 07:00:00,0.6659999999999999,0.55,25.766666666666666
232397,2018-10-01 08:00:00,0.735,0.61,24.116666666666664
232398,2018-10-01 09:00:00,0.747,0.66,22.91111111111111
232399,2018-10-01 10:00:00,0.9940000000000001,0.68,22.399999999999995
232400,2018-10-01 11:00:00,0.81,0.69,22.29444444444444
232401,2018-10-01 12:00:00,0.7240000000000001,0.66,22.511111111111106
232402,2018-10-01 13:00:00,0.7759999999999999,0.65,22.68888888888889
232403,2018-10-01 14:00:00,0.6459999999999999,0.66,22.266666666666666
232404,2018-10-01 15:00:00,0.652,0.67,21.98333333333333
232405,2018-10-01 16:00:00,0.659,0.66,22.16111111111111
232406,2018-10-01 17:00:00,0.6559999999999999,0.67,22.055555555555557
232407,2018-10-01 18:00:00,0.726,0.68,21.66111111111111
232408,2018-10-01 19:00:00,0.902,0.67,21.633333333333333
232409,2018-10-01 20:00:00,0.7879999999999999,0.65,22.17777777777778
232410,2018-10-01 21:00:00,0.8140000000000001,0.63,22.483333333333334
232411,2018-10-01 22:00:00,1.006,0.61,23.400000000000002
232412,2018-10-01 23:00:00,0.889,0.53,26.033333333333335
232413,2018-10-02 00:00:00,1.855,0.47,28.000000000000004
232414,2018-10-02 01:00:00,1.814,0.4,30.622222222222224
232415,2018-10-02 02:00:00,1.193,0.38,31.272222222222226
232416,2018-10-02 03:00:00,1.061,0.4,30.63888888888889
232417,2018-10-02 04:00:00,0.875,0.42,29.61111111111111
232418,2018-10-02 05:00:00,2.095,0.43,28.672222222222224
232419,2018-10-02 06:00:00,1.5,0.44,28.894444444444446
232420,2018-10-02 07:00:00,0.848,0.43,28.916666666666668
232421,2018-10-02 08:00:00,0.99,0.44,28.177777777777777
232422,2018-10-02 09:00:00,0.843,0.46,27.1
232423,2018-10-02 10:00:00,0.721,0.49,25.78333333333333
232424,2018-10-02 11:00:00,0.72,0.52,24.638888888888886
232425,2018-10-02 12:00:00,0.78,0.51,23.88888888888889
232426,2018-10-02 13:00:00,0.81,0.53,23.33888888888889
232427,2018-10-02 14:00:00,0.782,0.55,22.922222222222224
232428,2018-10-02 15:00:00,0.66,0.57,22.633333333333333
232429,2018-10-02 16:00:00,0.643,0.59,22.45555555555556
232430,2018-10-02 17:00:00,0.6609999999999999,0.61,22.1
232431,2018-10-02 18:00:00,0.6990000000000001,0.66,21.65
232432,2018-10-02 19:00:00,0.76,0.72,20.97222222222222
232433,2018-10-02 20:00:00,0.9179999999999999,0.76,20.477777777777778
232434,2018-10-02 21:00:00,0.877,0.76,20.41111111111111
232435,2018-10-02 22:00:00,0.9520000000000001,0.73,21.13333333333334
232436,2018-10-02 23:00:00,1.1179999999999999,0.65,22.45
232437,2018-10-03 00:00:00,1.033,0.55,24.566666666666666
232438,2018-10-03 01:00:00,0.583,0.55,25.011111111111106
232439,2018-10-03 02:00:00,0.573,0.55,25.477777777777778
232440,2018-10-03 03:00:00,0.792,0.54,26.005555555555556
232441,2018-10-03 04:00:00,0.92,0.58,25.311111111111114
232442,2018-10-03 05:00:00,1.7990000000000002,0.6,24.422222222222217
232443,2018-10-03 06:00:00,1.444,0.57,24.377777777777776
